scenario,metric,n,mean,std,ci95_lo,ci95_hi,half_width
baseline,p90_rmg_delivery_service_min,2,18.95000000000001,0.35355339059328383,15.773448815956247,22.126551184043773,3.1765511840437632
baseline,mean_rmg_delivery_pre_service_min,2,6.393867924528302,0.5036468111281538,1.8687808604660914,10.918954988590514,4.525087064062211
baseline,median_rmg_delivery_pre_service_min,2,4.25,0.3535533905932738,1.0734488159563265,7.4265511840436735,3.1765511840436735
baseline,p90_rmg_delivery_pre_service_min,2,13.800000000000004,0.28284271247461296,11.25875905276512,16.341240947234887,2.5412409472348836
baseline,mean_inter_arrival_min,2,0.6164658634538153,0.01419893134912748,0.48889352674523384,0.7440382001623966,0.1275723367085814
baseline,zero_inter_arrival_share,2,0.5461847389558232,0.04543658031720789,0.13795326148836307,0.9544162164232833,0.40823147746746014
baseline,arrival_rate_per_elapsed_hour,2,97.35481406011208,2.2423533942365026,77.2080681399166,117.50155998030755,20.14674592019547
t22_closed,mean_turnaround_min,2,33.486000000000004,0.7834743135546924,26.446762576159244,40.525237423840764,7.03923742384076
t22_closed,median_turnaround_min,2,28.0,0.0,28.0,28.0,0.0
t22_closed,p90_turnaround_min,2,59.14999999999999,1.3435028842544443,47.079105500634,71.22089449936598,12.070894499365991
t22_closed,mean_rmg_service_min,2,11.490982756739058,0.14984443876121092,10.144683889202925,12.83728162427519,1.3462988675361327
t22_closed,median_rmg_service_min,2,8.0,0.0,8.0,8.0,0.0
t22_closed,p90_rmg_service_min,2,22.200000000000003,1.131370849898472,12.035036211060284,32.36496378893972,10.164963788939717
t22_closed,mean_rmg_pre_service_min,2,8.498772236167195,0.6332167077405014,2.809545838552798,14.187998633781593,5.689226397614398
t22_closed,median_rmg_pre_service_min,2,6.0,1.4142135623730951,-6.706204736174694,18.706204736174694,12.706204736174694
t22_closed,p90_rmg_pre_service_min,2,18.25,2.4748737341529163,-3.985858288305714,40.485858288305714,22.235858288305714
t22_closed,rmg_events,2,191.5,6.363961030678928,134.3220786872139,248.6779213127861,57.17792131278611
t22_closed,rmg_receive_events,2,117.5,0.7071067811865476,111.14689763191265,123.85310236808735,6.353102368087349
t22_closed,mean_rmg_receive_service_min,2,11.607996523250762,0.1708610909777147,10.072870527311355,13.143122519190168,1.5351259959394064
t22_closed,median_rmg_receive_service_min,2,8.0,0.0,8.0,8.0,0.0
t22_closed,p90_rmg_receive_service_min,2,22.599999999999994,0.28284271247460296,20.0587590527652,25.141240947234788,2.541240947234794
t22_closed,mean_rmg_receive_pre_service_min,2,8.279117774880486,0.8381719885642366,0.7484412390446593,15.809794310716313,7.530676535835827
t22_closed,median_rmg_receive_pre_service_min,2,5.5,0.7071067811865476,-0.8531023680873471,11.853102368087347,6.353102368087347
t22_closed,p90_rmg_receive_pre_service_min,2,18.15,1.2020815280171329,7.3497259742514895,28.950274025748506,10.800274025748507
t22_closed,rmg_delivery_events,2,60.5,4.949747468305833,16.028283423388572,104.97171657661143,44.47171657661143
t22_closed,mean_rmg_delivery_service_min,2,9.130893640350877,0.2347330899169153,7.021900502260483,11.23988677844127,2.108993138090394
t22_closed,median_rmg_delivery_service_min,2,7.0,0.0,7.0,7.0,0.0
t22_closed,p90_rmg_delivery_service_min,2,17.25,0.6363961030678968,11.53220786872135,22.96779213127865,5.7177921312786495
t22_closed,mean_rmg_delivery_pre_service_min,2,8.377055921052632,0.7321113795344274,1.7992961501464038,14.95481569195886,6.577759770906228
t22_closed,median_rmg_delivery_pre_service_min,2,6.75,1.7677669529663689,-9.132755920218367,22.632755920218365,15.882755920218365
t22_closed,p90_rmg_delivery_pre_service_min,2,18.2,3.1112698372208083,-9.753650419584318,46.15365041958432,27.953650419584317
t22_closed,mean_inter_arrival_min,2,0.6164658634538153,0.01419893134912748,0.48889352674523384,0.7440382001623966,0.1275723367085814
t22_closed,zero_inter_arrival_share,2,0.5461847389558232,0.04543658031720789,0.13795326148836307,0.9544162164232833,0.40823147746746014
t22_closed,arrival_rate_per_elapsed_hour,2,97.35481406011208,2.2423533942365026,77.2080681399166,117.50155998030755,20.14674592019547
demand_plus_20pct,mean_turnaround_min,2,33.538,1.0832875887777933,23.80504717209016,43.27095282790984,9.73295282790984
