scenario,metric,n,mean_delta,std_delta,ci95_delta_lo,ci95_delta_hi,mean_delta_pct,std_delta_pct,ci95_delta_pct_lo,ci95_delta_pct_hi,ci_excludes_zero
t22_closed,mean_rmg_receive_pre_service_min,2,-0.3312125641516772,0.16518090690465487,-1.815304130997965,1.1528790026946105,-3.9336759688260097,2.2258634432112014,-23.93226555719746,16.064913619545443,False
t22_closed,median_rmg_receive_pre_service_min,2,-1.0,0.0,-1.0,-1.0,-15.476190476190478,1.683587574253685,-30.602624685922258,-0.34975626645869795,True
t22_closed,p90_rmg_receive_pre_service_min,2,-0.20000000000000284,1.8384776310850195,-16.718066157027067,16.31806615702706,-0.2634748569708103,9.975294398852654,-89.88793915835335,89.36098944441171,False
t22_closed,rmg_delivery_events,2,2.0,2.8284271247461903,-23.41240947234939,27.41240947234939,3.7735849056603774,5.336654952351302,-44.17435749499884,51.721527306319594,False
t22_closed,mean_rmg_delivery_service_min,2,-0.025798576630254644,0.49384538892948293,-4.462823356129857,4.411226202869348,-0.06739331768691725,5.387910437851207,-48.47584798462717,48.341061349253344,False
t22_closed,median_rmg_delivery_service_min,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
t22_closed,p90_rmg_delivery_service_min,2,-1.70000000000001,0.9899494936611806,-10.594343315322421,7.194343315322401,-8.923796791443896,5.057515079342351,-54.36376693752377,36.516173354635974,False
t22_closed,mean_rmg_delivery_pre_service_min,2,1.9831879965243298,1.2357581906625812,-9.11965883844411,13.086034831492768,31.8771320662768,21.838210708684677,-164.33140653000754,228.08567066256114,False
t22_closed,median_rmg_delivery_pre_service_min,2,2.5,2.1213203435596424,-16.55930710426204,21.55930710426204,61.111111111111114,54.99719409228703,-433.0190730734603,555.2412952956826,False
t22_closed,p90_rmg_delivery_pre_service_min,2,4.399999999999995,3.394112549695421,-26.094891366819205,34.894891366819195,32.14285714285709,25.253813613805193,-194.75365600311892,259.0393702888331,False
t22_closed,mean_inter_arrival_min,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
t22_closed,zero_inter_arrival_share,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
t22_closed,arrival_rate_per_elapsed_hour,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
demand_plus_20pct,mean_turnaround_min,2,0.3620000000000019,2.0902076451874367,-18.417770600066216,19.14177060006622,1.1873077626539874,6.336396446771486,-55.74295558961328,58.117571114921255,False
