demand_multiplier,metric,n,mean,std,min,max
1.5,mean_rmg_receive_service_min,10,11.354611524111593,0.24477676566199125,11.045118343195266,11.686459087617669
1.5,median_rmg_receive_service_min,10,9.0,0.0,9.0,9.0
1.5,p90_rmg_receive_service_min,10,22.09000000000001,0.740045043674142,21.0,23.0
1.5,mean_rmg_receive_pre_service_min,10,8.158666246830089,0.17224527733562733,7.791023842917251,8.340363636363636
1.5,median_rmg_receive_pre_service_min,10,5.6,0.5163977794943222,5.0,6.0
1.5,p90_rmg_receive_pre_service_min,10,18.6,0.5163977794943222,18.0,19.0
1.5,rmg_delivery_events,10,750.0,24.156894575991252,724.0,798.0
1.5,mean_rmg_delivery_service_min,10,8.853520748968858,0.4234638918256765,8.339598997493734,9.812911725955205
1.5,median_rmg_delivery_service_min,10,6.7,0.48304589153964794,6.0,7.0
1.5,p90_rmg_delivery_service_min,10,17.370000000000005,0.9843779761859737,16.700000000000045,20.0
1.5,mean_rmg_delivery_pre_service_min,10,8.150793621689072,0.17651408849783182,7.860497237569061,8.476775956284152
1.5,median_rmg_delivery_pre_service_min,10,5.7,0.48304589153964794,5.0,6.0
1.5,p90_rmg_delivery_pre_service_min,10,18.570000000000004,0.9569047322835581,17.0,20.0
1.5,mean_inter_arrival_min,10,0.555351783927976,0.0162848176504881,0.5318439479826609,0.578859619873291
1.5,zero_inter_arrival_share,10,0.5485828609536513,0.007569181569247672,0.5385128376125375,0.5585195065021674
1.5,arrival_rate_per_elapsed_hour,10,108.12337755413321,3.1741661080859753,103.65207373271889,112.81504702194357
2.0,mean_turnaround_min,10,32.14489999999999,0.33547199750666334,31.68825,32.83575
2.0,median_turnaround_min,10,27.9,0.3162277660168379,27.0,28.0
2.0,p90_turnaround_min,10,54.8,0.7888106377466155,54.0,56.0
2.0,mean_rmg_service_min,10,11.028298281695047,0.1590569662879722,10.850799869409077,11.391860846734494
2.0,median_rmg_service_min,10,8.1,0.31622776601683794,8.0,9.0
2.0,p90_rmg_service_min,10,21.8,0.6324555320336759,21.0,23.0
2.0,mean_rmg_pre_service_min,10,8.258756205589918,0.1586026210589011,8.10659560293138,8.628552760535772
2.0,median_rmg_pre_service_min,10,5.7,0.48304589153964794,5.0,6.0
2.0,p90_rmg_pre_service_min,10,19.2,0.4216370213557839,19.0,20.0
2.0,rmg_events,10,3050.9,33.50439440497984,3001.0,3115.0
2.0,rmg_receive_events,10,1823.7,34.48042923166705,1769.0,1872.0
2.0,mean_rmg_receive_service_min,10,11.183187872961124,0.1566707681041927,11.028985507246377,11.515555555555556
2.0,median_rmg_receive_service_min,10,9.0,0.0,9.0,9.0
2.0,p90_rmg_receive_service_min,10,21.429999999999996,0.49899899799498726,21.0,22.0
2.0,mean_rmg_receive_pre_service_min,10,8.31297552247047,0.19304799792318517,8.102783725910065,8.759615384615385
2.0,median_rmg_receive_pre_service_min,10,5.7,0.48304589153964794,5.0,6.0
2.0,p90_rmg_receive_pre_service_min,10,19.4,0.6992058987801011,19.0,21.0
2.0,rmg_delivery_events,10,997.8,25.24458137678042,960.0,1040.0
2.0,mean_rmg_delivery_service_min,10,8.940098821471086,0.19085255328153658,8.570984455958548,9.135214007782102
2.0,median_rmg_delivery_service_min,10,6.5,0.5270462766947299,6.0,7.0
2.0,p90_rmg_delivery_service_min,10,18.0,0.6666666666666666,17.0,19.0
2.0,mean_rmg_delivery_pre_service_min,10,8.235758901092266,0.2526762765178957,7.746772591857001,8.526041666666666
2.0,median_rmg_delivery_pre_service_min,10,5.7,0.48304589153964794,5.0,6.0
2.0,p90_rmg_delivery_pre_service_min,10,19.170000000000005,0.7601900347208547,18.0,20.0
2.0,mean_inter_arrival_min,10,0.18864716179044763,0.008895261041715239,0.17404351087771944,0.20530132533133283
2.0,zero_inter_arrival_share,10,0.8844211052763191,0.004288975124107382,0.8792198049512379,0.892223055763941
2.0,arrival_rate_per_elapsed_hour,10,318.6841026093633,14.868958330804865,292.2533495736906,344.7413793103448
2.4,mean_turnaround_min,10,32.04495833333333,0.3620076983826051,31.479791666666667,32.72020833333333
2.4,median_turnaround_min,10,27.8,0.4216370213557839,27.0,28.0
2.4,p90_turnaround_min,10,54.3,0.9486832980505138,53.0,56.0
2.4,mean_rmg_service_min,10,11.010447560874026,0.1879319730805555,10.670827679782903,11.317421124828533
2.4,median_rmg_service_min,10,8.0,0.0,8.0,8.0
2.4,p90_rmg_service_min,10,21.9,0.5676462121975466,21.0,23.0
2.4,mean_rmg_pre_service_min,10,8.168290322578164,0.09107492304879797,7.995884773662551,8.295504385964913
2.4,median_rmg_pre_service_min,10,5.7,0.48304589153964794,5.0,6.0
2.4,p90_rmg_pre_service_min,10,18.9,0.3162277660168379,18.0,19.0
2.4,rmg_events,10,3659.7,28.936904541509694,3610.0,3713.0
2.4,rmg_receive_events,10,2191.5,25.816661286851172,2128.0,2214.0
2.4,mean_rmg_receive_service_min,10,11.354775446137834,0.2567277003200707,10.914922656960874,11.766681797548797
2.4,median_rmg_receive_service_min,10,8.8,0.4216370213557839,8.0,9.0
2.4,p90_rmg_receive_service_min,10,22.0,0.6666666666666666,21.0,23.0
