demand_multiplier,metric,n,mean_delta,std_delta,ci95_delta_lo,ci95_delta_hi,ci_excludes_zero
2.4,mean_rmg_delivery_service_min,2,-0.005161739668782417,0.6931674786486862,-6.2330244433674356,6.222700964029871,False
2.4,median_rmg_delivery_service_min,2,-0.25,0.3535533905932738,-3.4265511840436735,2.9265511840436735,False
2.4,p90_rmg_delivery_service_min,2,0.0,1.5556349186104066,-13.976825209792182,13.976825209792182,False
2.4,mean_rmg_delivery_pre_service_min,2,-1.5165009286488158,0.014011352060271558,-1.642387932313023,-1.3906139249846086,True
2.4,median_rmg_delivery_pre_service_min,2,-1.0,0.0,-1.0,-1.0,True
2.4,p90_rmg_delivery_pre_service_min,2,-6.199999999999999,1.2727922061357886,-17.635584262557252,5.235584262557252,False
2.4,mean_inter_arrival_min,2,-0.35542168674698793,0.008519358809476464,-0.4319650887721366,-0.2788782847218393,True
2.4,zero_inter_arrival_share,2,0.21485943775100402,0.036917221507731385,-0.11682863769130714,0.5465475131933152,False
2.4,arrival_rate_per_elapsed_hour,2,132.54575412170612,2.7596235522251473,107.75152022219287,157.33998802121937,True
3.0,mean_turnaround_min,2,1.2999999999999972,2.392849347535277,-20.198898413607584,22.798898413607578,False
3.0,median_turnaround_min,2,1.0,1.4142135623730951,-11.706204736174694,13.706204736174694,False
3.0,p90_turnaround_min,2,1.0999999999999943,9.758073580374363,-86.57281267960545,88.77281267960544,False
3.0,mean_rmg_service_min,2,-0.03827598580762448,0.44829149316539896,-4.066015250368777,3.9894632787535285,False
3.0,median_rmg_service_min,2,0.0,0.0,0.0,0.0,False
3.0,p90_rmg_service_min,2,1.5,0.7071067811865476,-4.853102368087347,7.853102368087347,False
3.0,mean_rmg_pre_service_min,2,1.1291548377983895,1.3711706410940125,-11.190324594103775,13.448634269700555,False
3.0,median_rmg_pre_service_min,2,-0.5,0.7071067811865476,-6.853102368087347,5.853102368087347,False
3.0,p90_rmg_pre_service_min,2,1.5999999999999943,0.5656854249492461,-3.482481894469956,6.6824818944699445,False
3.0,rmg_events,2,-2.0,7.0710678118654755,-65.53102368087346,61.53102368087347,False
3.0,rmg_receive_events,2,-1.0,2.8284271247461903,-26.41240947234939,24.41240947234939,False
3.0,mean_rmg_receive_service_min,2,-0.19085913278952038,0.4054563262684106,-3.83373969214349,3.4520214265644493,False
3.0,median_rmg_receive_service_min,2,0.0,0.0,0.0,0.0,False
3.0,p90_rmg_receive_service_min,2,-0.20000000000000284,0.28284271247462306,-2.741240947234978,2.3412409472349722,False
3.0,mean_rmg_receive_pre_service_min,2,1.6021821300995223,0.01756783092120395,1.4443414316404106,1.760022828558634,True
3.0,median_rmg_receive_pre_service_min,2,1.25,1.0606601717798212,-8.27965355213102,10.77965355213102,False
3.0,p90_rmg_receive_pre_service_min,2,3.75,0.3535533905932738,0.5734488159563265,6.9265511840436735,True
3.0,rmg_delivery_events,2,-1.5,3.5355339059327378,-33.26551184043673,30.265511840436734,False
3.0,mean_rmg_delivery_service_min,2,0.41752702051997925,0.45718544196310934,-3.6901212035812945,4.525175244621253,False
3.0,median_rmg_delivery_service_min,2,1.0,1.4142135623730951,-11.706204736174694,13.706204736174694,False
3.0,p90_rmg_delivery_service_min,2,0.3999999999999986,1.979898987322331,-17.388686630644553,18.18868663064455,False
3.0,mean_rmg_delivery_pre_service_min,2,0.020521808373921147,3.44476847454306,-30.929494985989844,30.970538602737687,False
3.0,median_rmg_delivery_pre_service_min,2,-1.75,0.3535533905932738,-4.9265511840436735,1.4265511840436735,False
3.0,p90_rmg_delivery_pre_service_min,2,-6.649999999999999,1.9091883092036803,-23.80337639383585,10.503376393835854,False
3.0,mean_inter_arrival_min,2,-0.4056224899598394,0.011359145079301991,-0.5076803593267046,-0.3035646205929742,True
3.0,zero_inter_arrival_share,2,0.25502008032128515,0.048276366587033416,-0.17872586448789157,0.6887660251304619,False
3.0,arrival_rate_per_elapsed_hour,2,187.2424283201492,1.5908016532696694,172.9496425352558,201.5352141050426,True
