seed,scenario,baseline_mean_turnaround_min,scenario_mean_turnaround_min,delta_mean_turnaround_min,delta_pct_mean_turnaround_min,baseline_median_turnaround_min,scenario_median_turnaround_min,delta_median_turnaround_min,delta_pct_median_turnaround_min,baseline_p90_turnaround_min,scenario_p90_turnaround_min,delta_p90_turnaround_min,delta_pct_p90_turnaround_min,baseline_mean_rmg_service_min,scenario_mean_rmg_service_min,delta_mean_rmg_service_min,delta_pct_mean_rmg_service_min,baseline_median_rmg_service_min,scenario_median_rmg_service_min,delta_median_rmg_service_min,delta_pct_median_rmg_service_min,baseline_p90_rmg_service_min,scenario_p90_rmg_service_min,delta_p90_rmg_service_min,delta_pct_p90_rmg_service_min,baseline_mean_rmg_pre_service_min,scenario_mean_rmg_pre_service_min,delta_mean_rmg_pre_service_min,delta_pct_mean_rmg_pre_service_min,baseline_median_rmg_pre_service_min,scenario_median_rmg_pre_service_min,delta_median_rmg_pre_service_min,delta_pct_median_rmg_pre_service_min,baseline_p90_rmg_pre_service_min,scenario_p90_rmg_pre_service_min,delta_p90_rmg_pre_service_min,delta_pct_p90_rmg_pre_service_min,baseline_rmg_events,scenario_rmg_events,delta_rmg_events,delta_pct_rmg_events,baseline_rmg_receive_events,scenario_rmg_receive_events,delta_rmg_receive_events,delta_pct_rmg_receive_events,baseline_mean_rmg_receive_service_min,scenario_mean_rmg_receive_service_min,delta_mean_rmg_receive_service_min,delta_pct_mean_rmg_receive_service_min,baseline_median_rmg_receive_service_min,scenario_median_rmg_receive_service_min,delta_median_rmg_receive_service_min,delta_pct_median_rmg_receive_service_min,baseline_p90_rmg_receive_service_min,scenario_p90_rmg_receive_service_min,delta_p90_rmg_receive_service_min,delta_pct_p90_rmg_receive_service_min,baseline_mean_rmg_receive_pre_service_min,scenario_mean_rmg_receive_pre_service_min,delta_mean_rmg_receive_pre_service_min,delta_pct_mean_rmg_receive_pre_service_min,baseline_median_rmg_receive_pre_service_min,scenario_median_rmg_receive_pre_service_min,delta_median_rmg_receive_pre_service_min,delta_pct_median_rmg_receive_pre_service_min,baseline_p90_rmg_receive_pre_service_min,scenario_p90_rmg_receive_pre_service_min,delta_p90_rmg_receive_pre_service_min,delta_pct_p90_rmg_receive_pre_service_min,baseline_rmg_delivery_events,scenario_rmg_delivery_events,delta_rmg_delivery_events,delta_pct_rmg_delivery_events,baseline_mean_rmg_delivery_service_min,scenario_mean_rmg_delivery_service_min,delta_mean_rmg_delivery_service_min,delta_pct_mean_rmg_delivery_service_min,baseline_median_rmg_delivery_service_min,scenario_median_rmg_delivery_service_min,delta_median_rmg_delivery_service_min,delta_pct_median_rmg_delivery_service_min,baseline_p90_rmg_delivery_service_min,scenario_p90_rmg_delivery_service_min,delta_p90_rmg_delivery_service_min,delta_pct_p90_rmg_delivery_service_min,baseline_mean_rmg_delivery_pre_service_min,scenario_mean_rmg_delivery_pre_service_min,delta_mean_rmg_delivery_pre_service_min,delta_pct_mean_rmg_delivery_pre_service_min,baseline_median_rmg_delivery_pre_service_min,scenario_median_rmg_delivery_pre_service_min,delta_median_rmg_delivery_pre_service_min,delta_pct_median_rmg_delivery_pre_service_min,baseline_p90_rmg_delivery_pre_service_min,scenario_p90_rmg_delivery_pre_service_min,delta_p90_rmg_delivery_pre_service_min,delta_pct_p90_rmg_delivery_pre_service_min,baseline_mean_inter_arrival_min,scenario_mean_inter_arrival_min,delta_mean_inter_arrival_min,delta_pct_mean_inter_arrival_min,baseline_zero_inter_arrival_share,scenario_zero_inter_arrival_share,delta_zero_inter_arrival_share,delta_pct_zero_inter_arrival_share,baseline_arrival_rate_per_elapsed_hour,scenario_arrival_rate_per_elapsed_hour,delta_arrival_rate_per_elapsed_hour,delta_pct_arrival_rate_per_elapsed_hour
47,t22_closed,31.448748043818465,31.58104180639392,0.1322937625754541,0.420664639467127,28.0,28.0,0.0,0.0,54.0,54.0,0.0,0.0,10.981543158479045,10.887516572465286,-0.09402658601375968,-0.856223798939952,8.0,8.0,0.0,0.0,22.0,22.0,0.0,0.0,7.807660283097419,7.927709161956598,0.12004887885917892,1.5375781540991136,5.0,5.0,0.0,0.0,18.0,18.0,0.0,0.0,14412.0,14331.0,-81.0,-0.5620316402997502,8050.0,8016.0,-34.0,-0.422360248447205,11.486832298136646,11.237025948103792,-0.24980635003285379,-2.174719222403695,9.0,9.0,0.0,0.0,23.0,22.0,-1.0,-4.3478260869565215,7.978385093167702,8.06000499001996,0.08161989685225812,1.023012751316722,5.0,6.0,1.0,20.0,19.0,19.0,0.0,0.0,5382.0,5330.0,-52.0,-0.966183574879227,8.756224451876626,8.87485928705441,0.11863483517778306,1.3548628844519552,6.0,6.0,0.0,0.0,17.0,17.0,0.0,0.0,7.564474173169826,7.793996247654785,0.22952207448495887,3.0342105641531947,5.0,5.0,0.0,0.0,17.900000000000546,18.0,0.0999999999994543,0.5586592178740294,0.8317589849645073,0.8317589849645073,0.0,0.0,0.5412777374098708,0.5412777374098708,0.0,0.0,72.13628116390028,72.13628116390028,0.0,0.0
47,demand_plus_20pct,31.448748043818465,31.620612564274538,0.17186452045607226,0.5464908180656615,28.0,28.0,0.0,0.0,54.0,54.0,0.0,0.0,10.981543158479045,10.990968459080172,0.009425300601126452,0.08582856220757107,8.0,8.0,0.0,0.0,22.0,22.0,0.0,0.0,7.807660283097419,7.915242462137002,0.107582179039583,1.377905481780305,5.0,5.0,0.0,0.0,18.0,18.0,0.0,0.0,14412.0,14394.0,-18.0,-0.12489592006661115,8050.0,8068.0,18.0,0.2236024844720497,11.486832298136646,11.485250371839365,-0.0015819262972804893,-0.013771649626477997,9.0,9.0,0.0,0.0,23.0,22.0,-1.0,-4.3478260869565215,7.978385093167702,8.00086762518592,0.022482532018218038,0.28179301645230154,5.0,5.0,0.0,0.0,19.0,19.0,0.0,0.0,5382.0,5339.0,-43.0,-0.7989594946116685,8.756224451876626,8.761940438284324,0.0057159864076972156,0.06527912160214407,6.0,6.0,0.0,0.0,17.0,17.0,0.0,0.0,7.564474173169826,7.736467503277767,0.1719933301079415,2.273698424643695,5.0,5.0,0.0,0.0,17.900000000000546,18.0,0.0999999999994543,0.5586592178740294,0.8317589849645073,0.7172880219104578,-0.11447096305404947,-13.762515959948923,0.5412777374098708,0.5986250069867531,0.0573472695768823,10.59479553903347,72.13628116390028,83.64840645211564,11.512125288215358,15.958856074183737
48,t22_closed,31.714844623295328,31.829029733959313,0.11418511066398551,0.3600367967122682,28.0,28.0,0.0,0.0,54.0,54.0,0.0,0.0,10.911078615695287,10.97982486865149,0.06874625295620262,0.6300591845916409,8.0,8.0,0.0,0.0,22.0,22.0,0.0,0.0,7.880300814706497,7.952364273204903,0.07206345849840634,0.9144759850273604,5.0,5.0,0.0,0.0,18.0,18.0,0.0,0.0,14361.0,14275.0,-86.0,-0.5988440916370726,7996.0,7992.0,-4.0,-0.05002501250625312,11.255627813906953,11.30955955955956,0.05393174565260672,0.47915359804249263,9.0,9.0,0.0,0.0,22.0,22.0,0.0,0.0,7.9987493746873435,8.082457457457457,0.0837080827701131,1.0465146343378848,5.0,6.0,1.0,20.0,19.0,19.0,0.0,0.0,5351.0,5266.0,-85.0,-1.5884881330592413,8.828256400672771,9.011773642233194,0.18351724156042337,2.078748432662628,6.0,7.0,1.0,16.666666666666668,17.0,18.0,1.0,5.882352941176471,7.807138852550925,7.795100645651348,-0.01203820689957702,-0.15419486097193755,5.0,5.0,0.0,0.0,18.0,18.0,0.0,0.0,0.8285171315186407,0.8285171315186407,0.0,0.0,0.53999217483651,0.53999217483651,0.0,0.0,72.41853875733658,72.41853875733658,0.0,0.0
48,demand_plus_20pct,31.714844623295328,31.62502794545048,-0.0898166778448477,-0.2832007500326051,28.0,28.0,0.0,0.0,54.0,53.0,-1.0,-1.8518518518518519,10.911078615695287,10.924225509349707,0.013146893654420566,0.12049123755289529,8.0,8.0,0.0,0.0,22.0,22.0,0.0,0.0,7.880300814706497,7.913410549818588,0.03310973511209081,0.42015826414012325,5.0,5.0,0.0,0.0,18.0,18.0,0.0,0.0,14361.0,14332.0,-29.0,-0.20193579834273379,7996.0,8031.0,35.0,0.43771885942971483,11.255627813906953,11.325986801145561,0.0703589872386079,0.6251005132887875,9.0,9.0,0.0,0.0,22.0,22.0,0.0,0.0,7.9987493746873435,8.057153530070975,0.05840415538363164,0.7301660878193793,5.0,5.0,0.0,0.0,19.0,19.0,0.0,0.0,5351.0,5298.0,-53.0,-0.9904690712016445,8.828256400672771,8.814835787089468,-0.013420613583303265,-0.15201884691840764,6.0,7.0,1.0,16.666666666666668,17.0,18.0,1.0,5.882352941176471,7.807138852550925,7.669686674216686,-0.1374521783342395,-1.7605960510018086,5.0,5.0,0.0,0.0,18.0,17.0,-1.0,-5.555555555555555,0.8285171315186407,0.7147727907886647,-0.11374434072997597,-13.728664912635768,0.53999217483651,0.5983455368621095,0.05835336202559949,10.806334747955704,72.41853875733658,83.94275883640914,11.524220079072563,15.913356271504536
49,t22_closed,31.48552425665102,31.698915716521352,0.21339145987033348,0.6777446617400902,28.0,28.0,0.0,0.0,54.0,54.0,0.0,0.0,10.74468968380267,10.949026940923886,0.20433725712121564,1.9017511266914346,8.0,8.0,0.0,0.0,21.0,21.0,0.0,0.0,7.9205701238497195,7.941824226054436,0.021254102204716574,0.2683405597372101,5.0,5.0,0.0,0.0,18.0,18.0,0.0,0.0,14453.0,14439.0,-14.0,-0.09686570262229295,8039.0,8035.0,-4.0,-0.04975743251648215,11.20636895136211,11.319850653391413,0.11348170202930241,1.0126536304652807,9.0,9.0,0.0,0.0,22.0,22.0,0.0,0.0,8.000124393581292,8.089607965152458,0.08948357157116682,1.1185272524382475,5.0,6.0,1.0,20.0,19.0,19.0,0.0,0.0,5459.0,5443.0,-16.0,-0.29309397325517494,8.674848873420041,8.903362116479883,0.228513243059842,2.6342043117317284,6.0,7.0,1.0,16.666666666666668,17.0,18.0,1.0,5.882352941176471,7.725041216339989,7.809112621715966,0.08407140537597702,1.0882971756597153,5.0,5.0,0.0,0.0,18.0,18.0,0.0,0.0,0.8295232239673579,0.8295232239673579,0.0,0.0,0.5410541613101559,0.5410541613101559,0.0,0.0,72.33070547806751,72.33070547806751,0.0,0.0
49,demand_plus_20pct,31.48552425665102,31.66208361278784,0.1765593561368206,0.5607635899520527,28.0,28.0,0.0,0.0,54.0,54.0,0.0,0.0,10.74468968380267,11.039899902683164,0.29521021888049326,2.747498788406283,8.0,8.0,0.0,0.0,21.0,22.0,1.0,4.761904761904762,7.9205701238497195,7.874947865980815,-0.045622257868904725,-0.5759971461085992,5.0,5.0,0.0,0.0,18.0,18.0,0.0,0.0,14453.0,14386.0,-67.0,-0.4635715768352591,8039.0,8029.0,-10.0,-0.12439358129120537,11.20636895136211,11.460082202017686,0.2537132506555757,2.264009437461341,9.0,9.0,0.0,0.0,22.0,22.0,0.0,0.0,8.000124393581292,7.954664341761116,-0.045460051820175984,-0.5682418120479448,5.0,5.0,0.0,0.0,19.0,19.0,0.0,0.0,5459.0,5407.0,-52.0,-0.9525554130793186,8.674848873420041,8.981690401331607,0.3068415279115655,3.537139751814418,6.0,7.0,1.0,16.666666666666668,17.0,18.0,1.0,5.882352941176471,7.725041216339989,7.818753467727021,0.0937122513870321,1.2130971054084756,5.0,5.0,0.0,0.0,18.0,18.0,0.0,0.0,0.8295232239673579,0.7157229892124531,-0.11380023475490475,-13.718752105653264,0.5410541613101559,0.5983455368621095,0.057291375551953516,10.588842975206616,72.33070547806751,83.8313158922296,11.500610414162082,15.900039047247171
50,t22_closed,31.461658841940533,31.310418063939192,-0.15124077800134117,-0.4807145699505422,28.0,27.0,-1.0,-3.5714285714285716,53.0,53.0,0.0,0.0,10.855005913866277,10.744270289097875,-0.11073562476840237,-1.0201341726304152,8.0,8.0,0.0,0.0,22.0,21.0,-1.0,-4.545454545454546,7.913170528073471,7.871682340647858,-0.041488187425613,-0.5242928517517195,5.0,5.0,0.0,0.0,18.0,18.0,0.0,0.0,14373.0,14355.0,-18.0,-0.12523481527864747,7997.0,8006.0,9.0,0.11254220332624734,11.334250343878955,11.048588558581065,-0.28566178529789,-2.5203412367908498,9.0,9.0,0.0,0.0,22.0,21.0,-1.0,-4.545454545454546,8.170063773915219,8.034599050711966,-0.13546472320325265,-1.6580620048004335,5.0,5.0,0.0,0.0,19.0,19.0,0.0,0.0,5379.0,5363.0,-16.0,-0.2974530581892545,8.826361777282022,8.770277829573,-0.05608394770902159,-0.635414105202155,6.0,7.0,1.0,16.666666666666668,17.199999999999818,17.0,-0.1999999999998181,-1.1627906976733733,7.612567391708496,7.664553421592393,0.051986029883896556,0.6828974668982113,5.0,5.0,0.0,0.0,17.0,18.0,1.0,5.882352941176471,0.8281817673690682,0.8281817673690682,0.0,0.0,0.5441283326812364,0.5441283326812364,0.0,0.0,72.44786394006884,72.44786394006884,0.0,0.0
50,demand_plus_20pct,31.461658841940533,31.577073552425666,0.1154147104851333,0.36684241941902196,28.0,28.0,0.0,0.0,53.0,53.0,0.0,0.0,10.855005913866277,10.910352039037992,0.05534612517171489,0.5098672963504818,8.0,8.0,0.0,0.0,22.0,22.0,0.0,0.0,7.913170528073471,7.945486232136633,0.03231570406316209,0.40837871430314826,5.0,5.0,0.0,0.0,18.0,18.0,0.0,0.0,14373.0,14345.0,-28.0,-0.19480971265567384,7997.0,8007.0,10.0,0.12504689258471927,11.334250343878955,11.291120269763956,-0.04313007411499825,-0.3805286878835404,9.0,9.0,0.0,0.0,22.0,22.0,0.0,0.0,8.170063773915219,7.935931060322218,-0.23413271359300047,-2.8657391187143757,5.0,5.0,0.0,0.0,19.0,18.0,-1.0,-5.2631578947368425,5379.0,5330.0,-49.0,-0.9109499907045919,8.826361777282022,8.740900562851783,-0.08546121443023935,-0.9682496207010921,6.0,6.0,0.0,0.0,17.199999999999818,17.0,-0.1999999999998181,-1.1627906976733733,7.612567391708496,7.980863039399625,0.368295647691129,4.837995235251008,5.0,5.0,0.0,0.0,17.0,18.0,1.0,5.882352941176471,0.8281817673690682,0.714493320664021,-0.11368844670504719,-13.727475197408376,0.5441283326812364,0.6029288469062657,0.0588005142250293,10.80636877247046,72.44786394006884,83.9755925839005,11.52772864383165,15.911757803332549
51,t22_closed,31.475240330874133,31.506147999105746,0.030907668231613172,0.09819676643198105,28.0,28.0,0.0,0.0,54.0,54.0,0.0,0.0,10.820725172245806,10.854995825215697,0.03427065296989085,0.3167130892279938,8.0,8.0,0.0,0.0,21.0,22.0,1.0,4.761904761904762,7.750504558424386,7.877330921235736,0.12682636281135018,1.6363626632990838,5.0,5.0,0.0,0.0,18.0,18.0,0.0,0.0,14369.0,14372.0,3.0,0.02087827962975851,8074.0,8079.0,5.0,0.061927173643794894,11.277062174882339,11.257457606139374,-0.0196045687429649,-0.173844645342389,9.0,9.0,0.0,0.0,22.0,22.0,0.0,0.0,7.897448600445876,8.087882163634113,0.190433563188237,2.4113302007117268,5.0,5.0,0.0,0.0,18.0,19.0,1.0,5.555555555555555,5318.0,5318.0,0.0,0.0,8.632568634825121,8.867995487025198,0.2354268522000762,2.7271935174697335,6.0,7.0,1.0,16.666666666666668,17.0,17.300000000000182,0.3000000000001819,1.7647058823540112,7.5107183151560735,7.631628431741256,0.12091011658518269,1.609834259676535,5.0,5.0,0.0,0.0,18.0,18.0,0.0,0.0,0.8342183220613716,0.8342183220613716,0.0,0.0,0.5442960147560226,0.5442960147560226,0.0,0.0,71.92361809045227,71.92361809045227,0.0,0.0
51,demand_plus_20pct,31.475240330874133,31.81293315448245,0.3376928236083181,1.0728840194973013,28.0,28.0,0.0,0.0,54.0,54.0,0.0,0.0,10.820725172245806,10.803557725845831,-0.01716744639997536,-0.15865338160522113,8.0,8.0,0.0,0.0,21.0,22.0,1.0,4.761904761904762,7.750504558424386,8.122846180676666,0.3723416222522795,4.804095261740914,5.0,5.0,0.0,0.0,18.0,19.0,1.0,5.555555555555555,14369.0,14335.0,-34.0,-0.23662050247059643,8074.0,8061.0,-13.0,-0.16101065147386673,11.277062174882339,11.25083736509118,-0.026224809791159487,-0.23255001510562398,9.0,9.0,0.0,0.0,22.0,22.0,0.0,0.0,7.897448600445876,8.328371169830046,0.43092256938416984,5.456478303129959,5.0,6.0,1.0,20.0,18.0,19.0,1.0,5.555555555555555,5318.0,5290.0,-28.0,-0.5265137269650244,8.632568634825121,8.66975425330813,0.03718561848300794,0.43075960419237663,6.0,6.0,0.0,0.0,17.0,17.0,0.0,0.0,7.5107183151560735,7.902835538752363,0.39211722359628975,5.220768602185842,5.0,5.0,0.0,0.0,18.0,19.0,1.0,5.555555555555555,0.8342183220613716,0.7194678888826784,-0.11475043317869316,-13.755443886097149,0.5442960147560226,0.6022581186071209,0.057962103851098234,10.649003902238636,71.92361809045227,83.39496581727781,11.471347726825542,15.949347420758222
