demand_multiplier,metric,n,mean,std,ci95_lo,ci95_hi
1.5,rmg_events,10,14343.4,47.549272689845985,14309.385299407437,14377.414700592562
1.5,rmg_receive_events,10,8035.4,34.4615728021807,8010.747675905349,8060.05232409465
1.5,mean_rmg_receive_service_min,10,11.34536033739802,0.08051573184654576,11.287762852582311,11.402957822213729
1.5,median_rmg_receive_service_min,10,9.0,0.0,9.0,9.0
1.5,p90_rmg_receive_service_min,10,22.03000000000002,0.0948683298051089,21.96213528511603,22.097864714884007
1.5,mean_rmg_receive_pre_service_min,10,8.438104242684393,0.47860970002114267,8.09572748850972,8.780480996859065
1.5,median_rmg_receive_pre_service_min,10,5.2,0.4216370213557839,4.898379044960239,5.501620955039761
1.5,p90_rmg_receive_pre_service_min,10,19.46999999999998,0.689685918854849,18.97662841499644,19.96337158500352
1.5,rmg_delivery_events,10,5330.1,50.73558908695158,5293.80594596816,5366.394054031841
1.5,mean_rmg_delivery_service_min,10,8.797581514036676,0.054462319821081684,8.758621517437481,8.83654151063587
1.5,median_rmg_delivery_service_min,10,6.8,0.4216370213557839,6.498379044960239,7.101620955039761
1.5,p90_rmg_delivery_service_min,10,17.110000000000035,0.3142893217686165,16.885170963200018,17.334829036800052
1.5,mean_rmg_delivery_pre_service_min,10,8.889170224080676,1.4766208543612456,7.832859298413055,9.945481149748296
1.5,median_rmg_delivery_pre_service_min,10,5.3,0.48304589153964794,4.954449785586356,5.645550214413643
1.5,p90_rmg_delivery_pre_service_min,10,20.1,3.178049716414141,17.826560187845033,22.37343981215497
1.5,mean_inter_arrival_min,10,0.6009054832038456,0.0045820071798065845,0.5976277127245638,0.6041832536831274
1.5,zero_inter_arrival_share,10,0.6581465541333632,0.001701164948215452,0.656929614039462,0.6593634942272644
1.5,arrival_rate_per_elapsed_hour,10,99.85455969756087,0.7644827298571846,99.30768169726223,100.40143769785952
2.0,mean_turnaround_min,10,36.27149564050973,1.1264044814600904,35.465714415780944,37.07727686523851
2.0,median_turnaround_min,10,29.8,0.4216370213557839,29.49837904496024,30.10162095503976
2.0,p90_turnaround_min,10,64.4,3.0983866769659336,62.18354769326493,66.61645230673508
2.0,mean_rmg_service_min,10,10.87928102899357,0.07816221326744358,10.823367149946753,10.935194908040389
2.0,median_rmg_service_min,10,8.0,0.0,8.0,8.0
2.0,p90_rmg_service_min,10,21.8,0.4216370213557839,21.49837904496024,22.10162095503976
2.0,mean_rmg_pre_service_min,10,13.776211603733676,1.3811251252362633,12.788214207386316,14.764209000081037
2.0,median_rmg_pre_service_min,10,6.7,0.48304589153964794,6.354449785586357,7.045550214413644
2.0,p90_rmg_pre_service_min,10,33.88000000000011,4.976567313140999,30.319978204516822,37.440021795483396
2.0,rmg_events,10,14355.2,30.036274365802722,14333.713343702793,14376.686656297208
2.0,rmg_receive_events,10,8037.7,40.15262548493353,8008.976542066499,8066.423457933501
2.0,mean_rmg_receive_service_min,10,11.3140995662791,0.11890704715814453,11.229038588925942,11.39916054363226
2.0,median_rmg_receive_service_min,10,9.0,0.0,9.0,9.0
2.0,p90_rmg_receive_service_min,10,21.9,0.5676462121975466,21.493930361956394,22.306069638043603
2.0,mean_rmg_receive_pre_service_min,10,11.774760611218307,0.9097789636726272,11.123943946648259,12.425577275788354
2.0,median_rmg_receive_pre_service_min,10,6.0,0.0,6.0,6.0
2.0,p90_rmg_receive_pre_service_min,10,26.8,2.616188916046478,24.928491191582246,28.671508808417755
2.0,rmg_delivery_events,10,5341.3,45.39958394327223,5308.823094097986,5373.776905902015
2.0,mean_rmg_delivery_service_min,10,8.787304487468893,0.09099889831024371,8.722207797126938,8.852401177810847
2.0,median_rmg_delivery_service_min,10,6.5,0.5270462766947299,6.122973806200299,6.877026193799701
2.0,p90_rmg_delivery_service_min,10,17.3,0.4830458915396479,16.954449785586355,17.645550214413646
2.0,mean_rmg_delivery_pre_service_min,10,17.068699635019687,2.2020232309491448,15.49346710965238,18.643932160386992
2.0,median_rmg_delivery_pre_service_min,10,7.7,0.8232726023485646,7.111066258413514,8.288933741586487
2.0,p90_rmg_delivery_pre_service_min,10,45.38000000000002,8.424540871103282,39.35344650822417,51.40655349177587
2.0,mean_inter_arrival_min,10,0.34994131127382483,0.003423992520419704,0.3474919345783507,0.35239068796929895
2.0,zero_inter_arrival_share,10,0.7157900620423676,0.0017487278412059127,0.7145390975044978,0.7170410265802374
2.0,arrival_rate_per_elapsed_hour,10,171.47217741094286,1.6871019583373512,170.26529737396962,172.6790574479161
2.4,mean_turnaround_min,10,37.34128101945002,0.25584705903142096,37.15825905889961,37.524302980000435
2.4,median_turnaround_min,10,30.4,0.5163977794943222,30.030591282210818,30.76940871778918
2.4,p90_turnaround_min,10,67.3,0.6749485577105528,66.81717088806681,67.78282911193318
2.4,mean_rmg_service_min,10,10.876669110937522,0.09833598618648312,10.806323784113586,10.947014437761458
2.4,median_rmg_service_min,10,8.0,0.0,8.0,8.0
2.4,p90_rmg_service_min,10,21.9,0.3162277660168379,21.673784283720178,22.12621571627982
2.4,mean_rmg_pre_service_min,10,15.105872686165924,0.29553697035608667,14.894458273452049,15.317287098879799
2.4,median_rmg_pre_service_min,10,7.0,0.0,7.0,7.0
2.4,p90_rmg_pre_service_min,10,38.30000000000018,1.2373807462179183,37.41483113787806,39.1851688621223
