demand_multiplier,metric,n,mean_delta,std_delta,ci95_delta_lo,ci95_delta_hi,ci_excludes_zero
2.0,p90_turnaround_min,10,10.7,3.16403399335581,8.43658643212698,12.963413567873019,True
2.0,mean_rmg_service_min,10,0.027207782226316903,0.11528578623651471,-0.05526270111823171,0.10967826557086552,False
2.0,median_rmg_service_min,10,0.0,0.0,0.0,0.0,False
2.0,p90_rmg_service_min,10,0.2,0.42163702135578396,-0.10162095503976065,0.5016209550397607,False
2.0,mean_rmg_pre_service_min,10,5.877875833356177,1.384502348395906,4.887462517098562,6.868289149613792,True
2.0,median_rmg_pre_service_min,10,1.7,0.4830458915396479,1.3544497855863562,2.0455502144136437,True
2.0,p90_rmg_pre_service_min,10,15.580000000000108,5.062673865327263,11.958381287761052,19.201618712239164,True
2.0,rmg_events,10,-1.3,43.91671410497121,-32.71612472253045,30.116124722530454,False
2.0,rmg_receive_events,10,-1.8,27.39342986922229,-21.396079235171246,17.796079235171245,False
2.0,mean_rmg_receive_service_min,10,0.040689610213753724,0.16762925218075755,-0.07922513297644929,0.16060435340395673,False
2.0,median_rmg_receive_service_min,10,0.0,0.0,0.0,0.0,False
2.0,p90_rmg_receive_service_min,10,-0.1,0.5676462121975467,-0.5060696380436044,0.3060696380436043,False
2.0,mean_rmg_receive_pre_service_min,10,3.737348670979583,0.9210312242549272,3.078482624094205,4.396214717864961,True
2.0,median_rmg_receive_pre_service_min,10,1.0,0.0,1.0,1.0,True
2.0,p90_rmg_receive_pre_service_min,10,8.0,2.748737083745107,6.033671944445272,9.966328055554728,True
2.0,rmg_delivery_events,10,0.7,48.92636190121731,-34.29981087005582,35.69981087005583,False
2.0,mean_rmg_delivery_service_min,10,0.002938153839074964,0.11611919985323332,-0.08012851769172329,0.08600482536987321,False
2.0,median_rmg_delivery_service_min,10,0.2,0.6324555320336759,-0.25243143255964096,0.652431432559641,False
2.0,p90_rmg_delivery_service_min,10,-0.04000000000005457,0.4880801391393281,-0.38915149820049577,0.3091514982003867,False
2.0,mean_rmg_delivery_pre_service_min,10,9.344183276787271,2.1999141902990407,7.770459468213989,10.917907085360554,True
2.0,median_rmg_delivery_pre_service_min,10,2.6,0.6992058987801011,2.0998182316122294,3.100181768387771,True
2.0,p90_rmg_delivery_pre_service_min,10,27.28000000000002,8.66933292320315,21.078332823227797,33.48166717677224,True
2.0,mean_inter_arrival_min,10,-0.4782460454977363,0.0034693389205451325,-0.4807278610537011,-0.47576422994177153,True
2.0,zero_inter_arrival_share,10,0.17358448381867975,0.0012999817530120704,0.1726545328940267,0.17451443474333278,True
2.0,arrival_rate_per_elapsed_hour,10,99.02026437242829,1.081291958306606,98.2467547026831,99.79377404217347,True
2.4,mean_turnaround_min,10,5.714168343393695,0.2957309632607363,5.50261515651577,5.92572153027162,True
2.4,median_turnaround_min,10,2.5,0.7071067811865476,1.9941662808195155,3.0058337191804845,True
2.4,p90_turnaround_min,10,13.6,0.8432740427115678,12.996758089920478,14.203241910079521,True
2.4,mean_rmg_service_min,10,0.024595864170265536,0.11860783826871558,-0.060251072037511844,0.10944280037804291,False
2.4,median_rmg_service_min,10,0.0,0.0,0.0,0.0,False
2.4,p90_rmg_service_min,10,0.3,0.48304589153964794,-0.04555021441364382,0.6455502144136438,False
2.4,mean_rmg_pre_service_min,10,7.207536915788422,0.3252846816804423,6.974842272341848,7.440231559234996,True
2.4,median_rmg_pre_service_min,10,2.0,0.0,2.0,2.0,True
2.4,p90_rmg_pre_service_min,10,20.00000000000018,1.4936904334937313,18.931478233018126,21.068521766982236,True
2.4,rmg_events,10,0.0,52.81624329271778,-37.782464386872455,37.782464386872455,False
2.4,rmg_receive_events,10,2.1,24.487865475691333,-15.41756368051641,19.61756368051641,False
