kind,activity,real_n,real_mean,real_std,real_p50,real_p90,real_min,real_max,sim_n,sim_mean,sim_std,sim_p50,sim_p90,sim_min,sim_max,wasserstein_min,ks_stat,ks_pvalue,abs_error_mean,rel_error_mean,abs_error_p50,rel_error_p50,abs_error_p90,rel_error_p90,real_n_raw,real_mean_raw,real_std_raw,real_p50_raw,real_p90_raw,real_min_raw,real_max_raw,sim_n_raw,sim_mean_raw,sim_std_raw,sim_p50_raw,sim_p90_raw,sim_min_raw,sim_max_raw,wasserstein_min_raw,ks_stat_raw,ks_pvalue_raw,abs_error_mean_raw,rel_error_mean_raw,abs_error_p50_raw,rel_error_p50_raw,abs_error_p90_raw,rel_error_p90_raw,real_excluded_above_24h,sim_excluded_above_24h,real_frequency_weight,real_frequency_weight_raw
service_time,HO2_delivery,5775,10.14839826839827,10.218328638286437,7.0,23.0,0.0,91.0,1495,10.098996655518395,11.346653774166436,7.0,22.0,0.0,91.0,0.6222351561481985,0.03246782203303944,0.15980323050207224,0.049401612879874435,0.004867922165974625,0.0,0.0,1.0,0.043478260869565216,5775,10.14839826839827,10.218328638286437,7.0,23.0,0.0,91.0,1495,10.098996655518395,11.346653774166436,7.0,22.0,0.0,91.0,0.6222351561481985,0.03246782203303944,0.15980323050207224,0.049401612879874435,0.004867922165974625,0.0,0.0,1.0,0.043478260869565216,0,0,0.0750858123569794,0.0750858123569794
service_time,HO2_mixed,749,23.40987983978638,13.415369851315106,21.0,41.0,1.0,90.0,168,22.666666666666668,11.798541809154015,21.0,39.0,5.0,77.0,1.421450823319983,0.05629728526924782,0.7563278568142426,0.7432131731197131,0.031747842287365415,0.0,0.0,2.0,0.04878048780487805,749,23.40987983978638,13.415369851315106,21.0,41.0,1.0,90.0,168,22.666666666666668,11.798541809154015,21.0,39.0,5.0,77.0,1.421450823319983,0.05629728526924782,0.7563278568142426,0.7432131731197131,0.031747842287365415,0.0,0.0,2.0,0.04878048780487805,0,0,0.009738402329935511,0.009738402329935511
service_time,HO2_receive,4188,16.53414517669532,12.319100542460095,13.0,31.0,0.0,117.0,1179,15.985581000848176,11.067272102019903,13.0,31.0,0.0,101.0,0.7287068833526553,0.0336196232541297,0.24394306051222858,0.548564175847142,0.033177655692798486,0.0,0.0,0.0,0.0,4188,16.53414517669532,12.319100542460095,13.0,31.0,0.0,117.0,1179,15.985581000848176,11.067272102019903,13.0,31.0,0.0,101.0,0.7287068833526553,0.0336196232541297,0.24394306051222858,0.548564175847142,0.033177655692798486,0.0,0.0,0.0,0.0,0,0,0.054451841065113374,0.054451841065113374
service_time,LL_delivery,9612,9.817207657095297,8.9697919256248,7.0,20.0,1.0,62.0,2479,9.946349334409035,8.545228491287503,7.0,19.0,1.0,62.0,0.6520849627088102,0.045035560464036006,0.0006524537666992875,0.12914167731373816,0.013154624188926286,0.0,0.0,1.0,0.05,9612,9.817207657095297,8.9697919256248,7.0,20.0,1.0,62.0,2479,9.946349334409035,8.545228491287503,7.0,19.0,1.0,62.0,0.6520849627088102,0.045035560464036006,0.0006524537666992875,0.12914167731373816,0.013154624188926286,0.0,0.0,1.0,0.05,0,0,0.12497399625546078,0.12497399625546078
service_time,LL_mixed,53,11.377358490566039,7.9038121646707715,9.0,18.60000000000001,3.0,48.0,12,10.0,6.2812853345908,8.0,18.200000000000003,5.0,26.0,2.078616352201258,0.22169811320754718,0.633366794854477,1.3773584905660385,0.12106135986733008,1.0,0.1111111111111111,0.4000000000000057,0.021505376344086318,53,11.377358490566039,7.9038121646707715,9.0,18.60000000000001,3.0,48.0,12,10.0,6.2812853345908,8.0,18.200000000000003,5.0,26.0,2.078616352201258,0.22169811320754718,0.633366794854477,1.3773584905660385,0.12106135986733008,1.0,0.1111111111111111,0.4000000000000057,0.021505376344086318,0,0,0.0006890992302891616,0.0006890992302891616
service_time,LL_receive,1932,9.452380952380953,7.854800227371846,7.0,18.0,2.0,71.0,502,8.824701195219124,6.95703577085275,7.0,15.0,2.0,50.0,0.6504994514694844,0.04907492184471218,0.28381296452130067,0.6276797571618289,0.06640440755868215,0.0,0.0,3.0,0.16666666666666666,1932,9.452380952380953,7.854800227371846,7.0,18.0,2.0,71.0,502,8.824701195219124,6.95703577085275,7.0,15.0,2.0,50.0,0.6504994514694844,0.04907492184471218,0.28381296452130067,0.6276797571618289,0.06640440755868215,0.0,0.0,3.0,0.16666666666666666,0,0,0.025119617224880382,0.025119617224880382
service_time,RMG_delivery,17823,8.992818268529428,9.225692586458216,6.0,18.0,0.0,177.0,4418,8.794929832503396,8.120027346550454,6.0,17.0,0.0,156.0,0.4008284319473959,0.01780411951109099,0.28250600734324116,0.197888436026032,0.02200516346677961,0.0,0.0,1.0,0.05555555555555555,17823,8.992818268529428,9.225692586458216,6.0,18.0,0.0,177.0,4418,8.794929832503396,8.120027346550454,6.0,17.0,0.0,156.0,0.4008284319473959,0.01780411951109099,0.28250600734324116,0.197888436026032,0.02200516346677961,0.0,0.0,1.0,0.05555555555555555,0,0,0.2317323694612024,0.2317323694612024
service_time,RMG_mixed,3986,18.902659307576517,13.954849508175258,15.0,35.0,3.0,139.0,1040,18.5375,11.502041393069849,16.0,34.0,2.0,106.0,1.471827839746807,0.07470714809525647,0.000188838795981428,0.3651593075765156,0.01931788017943874,1.0,0.06666666666666667,1.0,0.02857142857142857,3986,18.902659307576517,13.954849508175258,15.0,35.0,3.0,139.0,1040,18.5375,11.502041393069849,16.0,34.0,2.0,106.0,1.471827839746807,0.07470714809525647,0.000188838795981428,0.3651593075765156,0.01931788017943874,1.0,0.06666666666666667,1.0,0.02857142857142857,0,0,0.0518254628666528,0.0518254628666528
service_time,RMG_receive,32794,11.595627248886991,10.72173439689901,8.0,23.0,0.0,203.0,8244,11.490538573508006,9.593030586708606,9.0,23.0,0.0,147.0,0.5311616185692359,0.04039335274138767,7.637471985896205e-07,0.10508867537898503,0.00906278488635205,1.0,0.125,0.0,0.0,32794,11.595627248886991,10.72173439689901,8.0,23.0,0.0,203.0,8244,11.490538573508006,9.593030586708606,9.0,23.0,0.0,147.0,0.5311616185692359,0.04039335274138767,7.637471985896205e-07,0.10508867537898503,0.00906278488635205,1.0,0.125,0.0,0.0,0,0,0.42638339920948615,0.42638339920948615
