demand_multiplier,metric,n,mean,std,min,max
1.5,mean_rmg_receive_service_min,10,11.372736264469548,0.21989921241748936,11.076696165191741,11.685778108711839
1.5,median_rmg_receive_service_min,10,8.9,0.31622776601683794,8.0,9.0
1.5,p90_rmg_receive_service_min,10,22.0,0.6666666666666666,21.0,23.0
1.5,mean_rmg_receive_pre_service_min,10,8.19264208930404,0.20704328454121565,7.917444364680546,8.527126099706745
1.5,median_rmg_receive_pre_service_min,10,5.3,0.48304589153964794,5.0,6.0
1.5,p90_rmg_receive_pre_service_min,10,19.0,0.9428090415820634,17.0,20.0
1.5,rmg_delivery_events,10,748.2,25.887792060694895,716.0,791.0
1.5,mean_rmg_delivery_service_min,10,8.874521004287732,0.26461847280572126,8.408505154639176,9.217795484727755
1.5,median_rmg_delivery_service_min,10,6.6,0.5163977794943222,6.0,7.0
1.5,p90_rmg_delivery_service_min,10,17.5,0.5270462766947299,17.0,18.0
1.5,mean_rmg_delivery_pre_service_min,10,7.933462430846788,0.3094652857445012,7.386111111111111,8.514538558786347
1.5,median_rmg_delivery_pre_service_min,10,5.3,0.48304589153964794,5.0,6.0
1.5,p90_rmg_delivery_pre_service_min,10,18.220000000000006,1.113353293234248,17.0,20.0
1.5,mean_inter_arrival_min,10,0.45765255085028345,0.015919621860443538,0.43114371457152384,0.48249416472157386
1.5,zero_inter_arrival_share,10,0.6615538512837613,0.006892978430016072,0.6528842947649216,0.6708902967655885
1.5,arrival_rate_per_elapsed_hour,10,131.24732070200275,4.586061527659495,124.35383552176918,139.1647331786543
2.0,mean_turnaround_min,10,32.109500000000004,0.21726427200275822,31.69375,32.3715
2.0,median_turnaround_min,10,27.9,0.3162277660168379,27.0,28.0
2.0,p90_turnaround_min,10,54.1,0.7378647873726218,53.0,55.0
2.0,mean_rmg_service_min,10,11.032032680164713,0.1306340954750475,10.82970297029703,11.280456026058632
2.0,median_rmg_service_min,10,8.3,0.4830458915396479,8.0,9.0
2.0,p90_rmg_service_min,10,22.3,0.48304589153964794,22.0,23.0
2.0,mean_rmg_pre_service_min,10,8.194310788330114,0.132008319723213,7.969180327868853,8.376404494382022
2.0,median_rmg_pre_service_min,10,5.5,0.5270462766947299,5.0,6.0
2.0,p90_rmg_pre_service_min,10,19.0,0.4714045207910317,18.0,20.0
2.0,rmg_events,10,3049.4,27.390996087522385,3009.0,3109.0
2.0,rmg_receive_events,10,1823.4,30.211109067876194,1774.0,1864.0
2.0,mean_rmg_receive_service_min,10,11.32098532919921,0.20770097864798304,11.032471106219042,11.622589531680442
2.0,median_rmg_receive_service_min,10,8.9,0.31622776601683794,8.0,9.0
2.0,p90_rmg_receive_service_min,10,22.0,0.6666666666666666,21.0,23.0
2.0,mean_rmg_receive_pre_service_min,10,8.289940475407285,0.1608478000228449,8.02825484764543,8.500826446280993
2.0,median_rmg_receive_pre_service_min,10,5.7,0.48304589153964794,5.0,6.0
2.0,p90_rmg_receive_pre_service_min,10,19.4,0.6992058987801011,18.0,20.0
2.0,rmg_delivery_events,10,995.5,25.739075352467502,951.0,1043.0
2.0,mean_rmg_delivery_service_min,10,8.730552129167418,0.19801175638645574,8.386385426653883,9.037449392712551
2.0,median_rmg_delivery_service_min,10,6.4,0.5163977794943222,6.0,7.0
2.0,p90_rmg_delivery_service_min,10,17.360000000000003,0.6719788356455557,16.0,18.0
2.0,mean_rmg_delivery_pre_service_min,10,8.104532261914112,0.24811374389350088,7.8390918065153015,8.548418024928091
2.0,median_rmg_delivery_pre_service_min,10,5.5,0.5270462766947299,5.0,6.0
2.0,p90_rmg_delivery_pre_service_min,10,18.680000000000007,0.9437513796899417,17.0,20.0
2.0,mean_inter_arrival_min,10,0.347586896724181,0.009250435541555444,0.33358339584896224,0.36459114778694673
2.0,zero_inter_arrival_share,10,0.7176044011002751,0.0055090108441709805,0.7051762940735183,0.7254313578394599
2.0,arrival_rate_per_elapsed_hour,10,172.72783139250515,4.557782022161534,164.5679012345679,179.86506746626688
2.4,mean_turnaround_min,10,32.01116666666667,0.2215346393921669,31.577291666666667,32.341875
2.4,median_turnaround_min,10,28.0,0.0,28.0,28.0
2.4,p90_turnaround_min,10,54.1,0.5676462121975466,53.0,55.0
2.4,mean_rmg_service_min,10,10.995072169919712,0.17171039791583542,10.589444444444444,11.157880508245471
2.4,median_rmg_service_min,10,8.15,0.3374742788552765,8.0,9.0
2.4,p90_rmg_service_min,10,21.7,0.4830458915396479,21.0,22.0
2.4,mean_rmg_pre_service_min,10,8.20260351076298,0.1253337934637899,7.946666666666666,8.378266850068776
2.4,median_rmg_pre_service_min,10,5.7,0.48304589153964794,5.0,6.0
2.4,p90_rmg_pre_service_min,10,18.9,0.3162277660168379,18.0,19.0
2.4,rmg_events,10,3653.9,27.726641820939417,3600.0,3699.0
2.4,rmg_receive_events,10,2184.6,31.634018257425204,2114.0,2225.0
2.4,mean_rmg_receive_service_min,10,11.293458382660493,0.21224227033572082,10.883632923368022,11.634046426945835
2.4,median_rmg_receive_service_min,10,9.0,0.0,9.0,9.0
2.4,p90_rmg_receive_service_min,10,21.8,0.9189365834726815,20.0,23.0
